,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
YOA_2022,2623,6107,TRI00012,Ex Cat,Open Market,USD,External Brokerage,"58,803",0,0,"21,837","19,584","11,117","76,024",0,0,0,0,"4,271"
YOA_2022,2623,6107,TRI00012,Ex Cat,Open Market,USD,Gross Gross Premium,"-448,876",0,0,"-166,693","-149,497","-84,860","-580,339",0,0,0,0,"-32,601"
YOA_2022,2623,6107,714,BUSA TMB US Info Sec,Open Market,USD,Gross Net Premium,"-371,962","-285,998","-543,862","-466,698","-613,539","-641,171","-775,656","-379,386","-515,276","-817,540","-482,623","-657,945"
YOA_2022,2623,6107,714,BUSA TMB US Info Sec,Open Market,USD,External Brokerage,"39,568","30,424","57,855","49,646","65,267","68,206","82,512","40,358","54,814","86,968","51,340","69,991"
YOA_2022,2623,6107,714,BUSA TMB US Info Sec,Open Market,USD,Gross Gross Premium,"-411,530","-316,421","-601,716","-516,344","-678,806","-709,377","-858,168","-419,744","-570,089","-904,508","-533,963","-727,936"
YOA_2022,2623,6107,721,TMB UK Info Sec,Open Market,USD,Gross Net Premium,"-29,136","-38,333","-125,453","-194,394","-383,647","-326,166","-1,295,568","-201,854","-140,441","-253,658","-458,046","-489,304"
YOA_2022,2623,6107,721,TMB UK Info Sec,Open Market,USD,External Brokerage,"4,391","5,778","18,908","29,299","57,824","49,160","195,271","30,424","21,168","38,232","69,038","73,749"
YOA_2022,2623,6107,721,TMB UK Info Sec,Open Market,USD,Gross Gross Premium,"-33,527","-44,111","-144,361","-223,693","-441,471","-375,327","-1,490,838","-232,278","-161,609","-291,890","-527,084","-563,053"
YOA_2022,2623,6107,732,BUSA BBR Services MM,Open Market,USD,Gross Net Premium,"-200,771","-98,823","-188,430","-263,075","-183,008","-208,445","-372,566","-207,191","-220,285","-330,627","-173,536","-223,322"
YOA_2022,2623,6107,732,BUSA BBR Services MM,Open Market,USD,External Brokerage,"35,939","17,690","33,730","47,092","32,760","37,313","66,692","37,089","39,432","59,185","31,064","39,976"
YOA_2022,2623,6107,732,BUSA BBR Services MM,Open Market,USD,Gross Gross Premium,"-236,711","-116,513","-222,161","-310,167","-215,768","-245,758","-439,258","-244,279","-259,717","-389,812","-204,601","-263,298"
YOA_2022,2623,6107,737,BBR Services (exc PE),Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-416,711"
YOA_2022,2623,6107,737,BBR Services (exc PE),Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-416,711"
YOA_2022,2623,6107,737,BBR Services (exc PE),Open Market,GBP,Gross Net Premium,0,0,0,0,0,0,0,-47,0,"-1,555",0,0
YOA_2022,2623,6107,737,BBR Services (exc PE),Open Market,GBP,External Brokerage,0,0,0,0,0,0,0,11,0,350,0,0
YOA_2022,2623,6107,737,BBR Services (exc PE),Open Market,GBP,Gross Gross Premium,0,0,0,0,0,0,0,-57,0,"-1,905",0,0
YOA_2022,2623,6107,737,BBR Services (exc PE),Open Market,USD,Gross Net Premium,"-77,771","-28,152","-29,275","-18,084","-58,447","-22,191","-221,864","-38,586","-51,683","-70,243","-32,344","413,174"
YOA_2022,2623,6107,737,BBR Services (exc PE),Open Market,USD,External Brokerage,"17,521","6,342","6,595","4,074","13,167","4,999","49,983","8,693","11,644","15,825","7,287","-93,083"
YOA_2022,2623,6107,737,BBR Services (exc PE),Open Market,USD,Gross Gross Premium,"-95,292","-34,494","-35,870","-22,158","-71,614","-27,190","-271,847","-47,279","-63,327","-86,067","-39,630","506,257"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,GBP,Gross Net Premium,0,0,0,0,0,-643,0,0,0,0,0,"4,073"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,GBP,External Brokerage,0,0,0,0,0,298,0,0,0,0,0,"-1,889"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,GBP,Gross Gross Premium,0,0,0,0,0,-941,0,0,0,0,0,"5,962"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,EUR,Gross Net Premium,"-2,044",0,0,0,"-1,674","-1,618",0,0,0,0,0,0
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,EUR,External Brokerage,947,0,0,0,776,750,0,0,0,0,0,0
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,EUR,Gross Gross Premium,"-2,991",0,0,0,"-2,451","-2,368",0,0,0,0,0,0
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,USD,Gross Net Premium,"-91,948",0,0,"-7,329",0,0,0,0,0,0,"-2,819",0
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,USD,External Brokerage,"42,631",0,0,"3,398",0,0,0,0,0,0,"1,307",0
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Delegated,USD,Gross Gross Premium,"-134,578",0,0,"-10,727",0,0,0,0,0,0,"-4,126",0
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,GBP,Gross Net Premium,"-1,218",-943,"-4,388","-5,473","-8,451","-5,244","-8,938","-3,434","-2,326","-7,809","-2,955","15,098"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,GBP,External Brokerage,107,83,385,481,742,461,785,302,204,686,260,"-1,326"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,GBP,Gross Gross Premium,"-1,325","-1,026","-4,773","-5,953","-9,194","-5,704","-9,723","-3,736","-2,531","-8,495","-3,215","16,424"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Net Premium,-539,0,0,"-1,183","-3,016",0,"-5,430",0,"-2,827","-2,303",-931,"-5,234"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,EUR,External Brokerage,47,0,0,104,265,0,477,0,248,202,82,460
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,EUR,Gross Gross Premium,-587,0,0,"-1,287","-3,281",0,"-5,907",0,"-3,076","-2,506","-1,013","-5,694"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,CAD,Gross Net Premium,"-5,713","-1,984","-1,914","-11,181","-48,202","-13,817","-24,752","-10,816","-14,415","-12,508","-7,482","-9,065"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,CAD,External Brokerage,502,174,168,982,"4,234","1,214","2,174",950,"1,266","1,099",657,796
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,CAD,Gross Gross Premium,"-6,215","-2,158","-2,082","-12,163","-52,436","-15,030","-26,927","-11,767","-15,681","-13,607","-8,139","-9,861"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,USD,Gross Net Premium,"-9,548",-999,-397,-890,"-3,233",0,"-4,320",-39,"-1,691","-1,706","-18,085","-14,235"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,USD,External Brokerage,839,88,35,78,284,0,379,3,149,150,"1,589","1,250"
YOA_2022,2623,6107,742,BBR Services Int (Exc PE),Open Market,USD,Gross Gross Premium,"-10,387","-1,087",-432,-968,"-3,517",0,"-4,699",-43,"-1,840","-1,856","-19,674","-15,485"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,EUR,Gross Net Premium,"-2,665",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,EUR,External Brokerage,936,0,0,0,0,0,0,0,0,0,0,0
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,EUR,Gross Gross Premium,"-3,601",0,0,0,0,0,0,0,0,0,0,0
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,CAD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,"-21,045",0
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,CAD,External Brokerage,0,0,0,0,0,0,0,0,0,0,"7,394",0
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,CAD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,"-28,439",0
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,USD,Gross Net Premium,"-199,128",0,0,0,0,0,"-18,450",0,0,0,0,"-27,530"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,USD,External Brokerage,"69,964",0,0,0,0,0,"6,482",0,0,0,0,"9,673"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Delegated,USD,Gross Gross Premium,"-269,092",0,0,0,0,0,"-24,932",0,0,0,0,"-37,203"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,GBP,Gross Net Premium,"-53,283","-52,654","-39,110","-94,304","-70,933","-48,036","-126,725","-24,971","-162,010","-28,908","-150,243","-59,148"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,GBP,External Brokerage,"5,897","5,827","4,328","10,437","7,850","5,316","14,025","2,763","17,930","3,199","16,627","6,546"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,GBP,Gross Gross Premium,"-59,180","-58,481","-43,438","-104,741","-78,783","-53,353","-140,750","-27,734","-179,939","-32,107","-166,870","-65,694"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Net Premium,"-117,133",0,"-5,125","-221,362",0,"-93,167","-95,731","-9,020","-1,950","-66,177","-113,236","-36,830"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,EUR,External Brokerage,"12,963",0,567,"24,498",0,"10,311","10,595",998,216,"7,324","12,532","4,076"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,EUR,Gross Gross Premium,"-130,096",0,"-5,692","-245,860",0,"-103,478","-106,326","-10,018","-2,166","-73,501","-125,768","-40,906"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,CAD,Gross Net Premium,"-51,582","-28,763","-24,557","-84,079","-104,830","-40,383","-135,792","-8,200","-179,696","-62,494","-87,652","-81,111"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,CAD,External Brokerage,"5,709","3,183","2,718","9,305","11,601","4,469","15,028",907,"19,887","6,916","9,700","8,977"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,CAD,Gross Gross Premium,"-57,291","-31,946","-27,274","-93,384","-116,431","-44,852","-150,820","-9,107","-199,582","-69,410","-97,353","-90,087"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Net Premium,"-386,631","-25,559","-210,128","-222,732","-204,154","-136,579","-281,564","-236,193","-113,687","-240,624","-211,224","-110,134"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,USD,External Brokerage,"42,788","2,829","23,255","24,650","22,594","15,115","31,161","26,139","12,582","26,630","23,376","12,189"
YOA_2022,2623,6107,744,TMB LargeRisk Int InfoSec,Open Market,USD,Gross Gross Premium,"-429,419","-28,387","-233,383","-247,382","-226,748","-151,694","-312,725","-262,333","-126,269","-267,254","-234,600","-122,323"
YOA_2022,2623,6107,763,BUSA US InfoSec MM BBR,Open Market,USD,Gross Net Premium,"-521,983","-259,942","-459,805","-690,704","-475,113","-545,374","-971,580","-533,050","-579,887","-859,947","-453,144","-584,218"
YOA_2022,2623,6107,763,BUSA US InfoSec MM BBR,Open Market,USD,External Brokerage,"93,425","46,525","82,296","123,623","85,036","97,611","173,894","95,406","103,789","153,914","81,104","104,564"
YOA_2022,2623,6107,763,BUSA US InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-615,408","-306,466","-542,102","-814,327","-560,149","-642,985","-1,145,474","-628,456","-683,676","-1,013,861","-534,248","-688,782"
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,0,0,"-1,098,601"
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,0,0,"-1,098,601"
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,GBP,Gross Net Premium,0,0,0,0,0,"-1,884",0,0,0,0,0,0
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,GBP,External Brokerage,0,0,0,0,0,424,0,0,0,0,0,0
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,GBP,Gross Gross Premium,0,0,0,0,0,"-2,308",0,0,0,0,0,0
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,EUR,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-1,204",0,0
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,EUR,External Brokerage,0,0,0,0,0,0,0,0,0,271,0,0
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-1,475",0,0
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,Gross Net Premium,"-205,033","-74,218","-78,120","-50,590","-94,151","-58,504","-581,045","-101,727","-136,256","-187,303","-91,636","1,062,876"
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,External Brokerage,"46,160","16,709","17,588","11,390","21,197","13,171","130,814","22,902","30,676","42,169","20,631","-239,292"
YOA_2022,2623,6107,765,TMB UK InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-251,194","-90,927","-95,708","-61,979","-115,348","-71,675","-711,859","-124,630","-166,932","-229,472","-112,267","1,302,168"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,Gross Net Premium,0,0,0,0,0,"-1,694",0,0,0,0,0,"4,477"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,External Brokerage,0,0,0,0,0,784,0,0,0,0,0,"-2,073"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,GBP,Gross Gross Premium,0,0,0,0,0,"-2,479",0,0,0,0,0,"6,550"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,Gross Net Premium,"-5,388",0,0,0,"-4,414","-4,266",0,0,0,0,0,0
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,External Brokerage,"2,495",0,0,0,"2,044","1,975",0,0,0,0,0,0
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,EUR,Gross Gross Premium,"-7,882",0,0,0,"-6,458","-6,241",0,0,0,0,0,0
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,Gross Net Premium,"-242,407",0,0,"-19,321",0,0,-632,0,0,0,"-7,431",0
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,External Brokerage,"112,237",0,0,"8,946",0,0,292,0,0,0,"3,441",0
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Delegated,USD,Gross Gross Premium,"-354,644",0,0,"-28,267",0,0,-924,0,0,0,"-10,872",0
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,Gross Net Premium,"-3,210","-2,487","-12,144","-14,428","-20,166","-12,761","-19,789","-9,057","-2,589","-27,157","-7,791","32,284"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,External Brokerage,284,220,"1,073","1,275","1,782","1,128","1,749",800,229,"2,400",688,"-2,853"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,GBP,Gross Gross Premium,"-3,494","-2,706","-13,217","-15,703","-21,948","-13,888","-21,538","-9,857","-2,818","-29,557","-8,479","35,136"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Net Premium,"-1,422",0,0,"-5,845","-7,951",0,"-9,386",0,"-5,504","-4,869","-2,563","-12,807"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,External Brokerage,126,0,0,517,703,0,829,0,486,430,226,"1,132"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,EUR,Gross Gross Premium,"-1,548",0,0,"-6,362","-8,654",0,"-10,216",0,"-5,990","-5,300","-2,789","-13,939"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,Gross Net Premium,"-15,061","-22,245","-5,047","-29,477","-127,079","-36,426","-65,256","-28,516","-38,004","-32,976","-19,725","-32,309"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,External Brokerage,"1,331","1,966",446,"2,605","11,229","3,219","5,766","2,520","3,358","2,914","1,743","2,855"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,CAD,Gross Gross Premium,"-16,392","-24,211","-5,493","-32,081","-138,308","-39,644","-71,022","-31,036","-41,362","-35,889","-21,468","-35,164"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Net Premium,"-19,443","-2,633","-18,149","-2,347","-6,293",0,"-11,667",-104,"-4,459","-1,165","-34,986","-25,664"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,External Brokerage,"1,718",233,"1,604",207,556,0,"1,031",9,394,103,"3,091","2,268"
YOA_2022,2623,6107,769,TMB INT InfoSec MM BBR,Open Market,USD,Gross Gross Premium,"-21,161","-2,866","-19,753","-2,554","-6,849",0,"-12,697",-113,"-4,853","-1,268","-38,078","-27,932"
YOA_2022,2623,6107,766,BUSA MM Large Risk Cyber,Open Market,USD,Gross Net Premium,"-27,214",0,0,0,0,0,0,0,0,"-47,048","-41,000",0
YOA_2022,2623,6107,766,BUSA MM Large Risk Cyber,Open Market,USD,External Brokerage,"2,674",0,0,0,0,0,0,0,0,"4,623","4,029",0
YOA_2022,2623,6107,766,BUSA MM Large Risk Cyber,Open Market,USD,Gross Gross Premium,"-29,888",0,0,0,0,0,0,0,0,"-51,671","-45,029",0
YOA_2022,2623,6107,768,TMB Large Risk Cyber,Open Market,USD,Gross Net Premium,0,"-135,444",0,0,"-99,758",0,"-72,029","-46,125","-61,398","-140,880","-154,762","-92,550"
YOA_2022,2623,6107,768,TMB Large Risk Cyber,Open Market,USD,External Brokerage,0,"10,480",0,0,"7,718",0,"5,573","3,569","4,750","10,900","11,974","7,161"
YOA_2022,2623,6107,768,TMB Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,"-145,923",0,0,"-107,477",0,"-77,602","-49,694","-66,148","-151,780","-166,736","-99,710"
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,Gross Net Premium,0,0,0,0,0,0,0,0,0,"-20,380",0,"20,380"
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,External Brokerage,0,0,0,0,0,0,0,0,0,"2,682",0,"-2,682"
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Delegated,USD,Gross Gross Premium,0,0,0,0,0,0,0,0,0,"-23,063",0,"23,063"
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,Gross Net Premium,0,0,"-35,855",0,0,0,0,"-108,012",0,0,"-65,824",0
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,External Brokerage,0,0,"1,339",0,0,0,0,"4,033",0,0,"2,458",0
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Open Market,GBP,Gross Gross Premium,0,0,"-37,193",0,0,0,0,"-112,045",0,0,"-68,282",0
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Net Premium,0,-492,0,0,0,0,"-2,091",0,"-25,933","-3,485","-18,963","-20,380"
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,External Brokerage,0,18,0,0,0,0,78,0,968,130,708,761
YOA_2022,2623,6107,770,TMB INT Large Risk Cyber,Open Market,USD,Gross Gross Premium,0,-510,0,0,0,0,"-2,169",0,"-26,901","-3,615","-19,670","-21,141"
YOA_2022,3623,5623,808,Tracker Property,Delegated,GBP,Gross Net Premium,"-1,527,511",0,0,0,0,0,0,0,0,0,0,"-2,984,439"
YOA_2022,3623,5623,808,Tracker Property,Delegated,GBP,External Brokerage,"313,973",0,0,0,0,0,0,0,0,0,0,"613,438"
YOA_2022,3623,5623,808,Tracker Property,Delegated,GBP,Gross Gross Premium,"-1,841,484",0,0,0,0,0,0,0,0,0,0,"-3,597,877"
YOA_2022,3623,5623,808,Tracker Property,Delegated,EUR,Gross Net Premium,"-4,066,074",0,0,0,0,0,0,0,0,0,0,"-4,152,264"
YOA_2022,3623,5623,808,Tracker Property,Delegated,EUR,External Brokerage,"835,763",0,0,0,0,0,0,0,0,0,0,"853,479"
YOA_2022,3623,5623,808,Tracker Property,Delegated,EUR,Gross Gross Premium,"-4,901,837",0,0,0,0,0,0,0,0,0,0,"-5,005,743"
YOA_2022,3623,5623,808,Tracker Property,Delegated,CAD,Gross Net Premium,"-7,239,223",0,"-326,054",0,0,0,"-748,755",0,0,"40,841","-3,483",0
YOA_2022,3623,5623,808,Tracker Property,Delegated,CAD,External Brokerage,"1,487,990",0,"67,019",0,0,0,"153,903",0,0,"-8,395",716,0
YOA_2022,3623,5623,808,Tracker Property,Delegated,CAD,Gross Gross Premium,"-8,727,213",0,"-393,073",0,0,0,"-902,658",0,0,"49,236","-4,199",0
YOA_2022,3623,5623,808,Tracker Property,Delegated,USD,Gross Net Premium,"-41,146,308",0,"-13,004,044",0,0,0,"-193,256",0,"-1,022,208","-29,797","-670,999","14,496,571"
YOA_2022,3623,5623,808,Tracker Property,Delegated,USD,External Brokerage,"8,457,439",0,"2,672,923",0,0,0,"39,723",0,"210,110","6,125","137,921","-2,979,705"
YOA_2022,3623,5623,808,Tracker Property,Delegated,USD,Gross Gross Premium,"-49,603,746",0,"-15,676,967",0,0,0,"-232,979",0,"-1,232,318","-35,922","-808,920","17,476,276"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,GBP,Gross Net Premium,"-335,903",0,0,"-4,463",0,"1,451",0,"-55,630",0,0,0,"-50,063"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,GBP,External Brokerage,"115,458",0,0,"1,534",0,-499,0,"19,122",0,0,0,"17,208"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,GBP,Gross Gross Premium,"-451,361",0,0,"-5,997",0,"1,950",0,"-74,752",0,0,0,"-67,271"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,EUR,Gross Net Premium,"-117,858",0,0,"-8,190",0,0,0,"-3,889",0,0,0,"-318,167"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,EUR,External Brokerage,"40,511",0,0,"2,815",0,0,0,"1,337",0,0,0,"109,362"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,EUR,Gross Gross Premium,"-158,369",0,0,"-11,005",0,0,0,"-5,226",0,0,0,"-427,528"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,CAD,Gross Net Premium,"-1,077,914",0,0,0,0,0,0,0,0,0,0,"-42,699"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,CAD,External Brokerage,"370,506",0,0,0,0,0,0,0,0,0,0,"14,677"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,CAD,Gross Gross Premium,"-1,448,419",0,0,0,0,0,0,0,0,0,0,"-57,376"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,USD,Gross Net Premium,"-6,981,116",0,0,"-974,356",0,"-3,454,752",0,"-79,447",0,0,-0,"-2,190,621"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,USD,External Brokerage,"2,399,583",0,0,"334,910",0,"1,187,484",0,"27,308",0,0,0,"752,971"
YOA_2022,3623,5623,809,Tracker Marine,Delegated,USD,Gross Gross Premium,"-9,380,699",0,0,"-1,309,266",0,"-4,642,236",0,"-106,756",0,0,-0,"-2,943,591"
YOA_2022,3623,5623,900,Tracker SL,Delegated,GBP,Gross Net Premium,"-1,042,273",0,0,0,0,0,"-25,074",0,0,0,0,"-6,457,697"
YOA_2022,3623,5623,900,Tracker SL,Delegated,GBP,External Brokerage,"356,751",0,0,0,0,0,"8,582",0,0,0,0,"2,210,353"
YOA_2022,3623,5623,900,Tracker SL,Delegated,GBP,Gross Gross Premium,"-1,399,024",0,0,0,0,0,"-33,657",0,0,0,0,"-8,668,050"
YOA_2022,3623,5623,900,Tracker SL,Delegated,EUR,Gross Net Premium,0,0,0,0,0,0,"-376,533",0,0,0,"-1,117,040","-3,627,684"
YOA_2022,3623,5623,900,Tracker SL,Delegated,EUR,External Brokerage,0,0,0,0,0,0,"128,880",0,0,0,"382,342","1,241,690"
YOA_2022,3623,5623,900,Tracker SL,Delegated,EUR,Gross Gross Premium,0,0,0,0,0,0,"-505,413",0,0,0,"-1,499,382","-4,869,374"
YOA_2022,3623,5623,900,Tracker SL,Delegated,CAD,Gross Net Premium,"-2,357,983",0,0,"-772,796",0,0,"-1,695,796",0,"-3,531",0,0,0
YOA_2022,3623,5623,900,Tracker SL,Delegated,CAD,External Brokerage,"807,095",0,0,"264,514",0,0,"580,440",0,"1,209",0,0,0
YOA_2022,3623,5623,900,Tracker SL,Delegated,CAD,Gross Gross Premium,"-3,165,077",0,0,"-1,037,309",0,0,"-2,276,236",0,"-4,740",0,0,0
YOA_2022,3623,5623,900,Tracker SL,Delegated,USD,Gross Net Premium,"-35,475,659",0,0,"-17,854,696",0,"-2,672,294","-7,561,796",0,"-687,673",0,0,"16,194,672"
YOA_2022,3623,5623,900,Tracker SL,Delegated,USD,External Brokerage,"12,142,675",0,0,"6,111,339",0,"914,678","2,588,266",0,"235,378",0,0,"-5,543,143"
YOA_2022,3623,5623,900,Tracker SL,Delegated,USD,Gross Gross Premium,"-47,618,334",0,0,"-23,966,034",0,"-3,586,971","-10,150,062",0,"-923,051",0,0,"21,737,815"
YOA_2022,3623,5623,900,Tracker SL,Open Market,USD,Gross Net Premium,0,0,0,0,0,0,"-60,651",0,0,0,0,"60,651"
YOA_2022,3623,5623,900,Tracker SL,Open Market,USD,Gross Gross Premium,0,0,0,0,0,0,"-60,651",0,0,0,0,"60,651"
